date,state,district,market,commodity,variety,min_price,max_price,modal_price,arrivals_quintal
2021-06-20,Maharashtra,Solapur,Solapur APMC,Onion,Local,1225.5,1702.83,1464.16,4355.3
2021-06-20,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1227.85,1713.97,1470.91,6143.0
2021-06-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1265.24,1572.24,1418.74,6080.2
2021-06-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1139.07,1351.15,1245.11,4746.6
2021-06-20,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1362.4,1676.43,1519.42,5802.7
2021-06-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1365.63,1779.94,1572.79,6913.9
2021-06-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1299.94,1729.64,1514.79,4583.9
2021-06-21,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1448.89,1755.32,1602.11,5744.2
2021-06-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1410.19,1861.99,1636.09,5569.0
2021-06-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1176.17,1429.08,1302.63,4991.3
2021-06-21,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1225.86,1597.05,1411.46,4790.1
2021-06-21,Maharashtra,Pune,Pune APMC,Onion,Red,1578.39,2119.33,1848.86,7232.4
2021-06-21,Maharashtra,Pune,Pune APMC,Onion,Local,1234.66,1767.75,1501.21,5372.4
2021-06-21,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1358.07,1798.41,1578.24,4501.8
2021-06-21,Maharashtra,Solapur,Solapur APMC,Onion,Red,1131.8,1615.03,1373.42,6742.1
2021-06-21,Maharashtra,Solapur,Solapur APMC,Onion,Local,1104.63,1521.73,1313.18,6700.7
2021-06-21,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1169.68,1634.76,1402.22,7606.0
2021-06-21,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1450.08,1883.07,1666.57,7515.4
2021-06-21,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1234.77,1589.0,1411.88,4928.4
2021-06-21,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1623.66,1907.46,1765.56,5043.8
2021-06-22,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1162.91,1494.71,1328.81,7691.3
2021-06-22,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1248.81,1573.44,1411.12,5798.4
2021-06-22,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1404.28,1923.67,1663.98,4715.6
2021-06-22,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1410.53,1859.06,1634.79,5087.3
2021-06-22,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1200.07,1442.35,1321.21,7709.9
2021-06-22,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1339.45,1673.47,1506.46,4645.6
2021-06-22,Maharashtra,Pune,Pune APMC,Onion,Red,1564.45,1860.37,1712.41,7267.9
2021-06-22,Maharashtra,Pune,Pune APMC,Onion,Local,1143.49,1632.48,1387.99,5062.6
2021-06-22,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1468.62,1963.02,1715.82,5661.4
2021-06-22,Maharashtra,Solapur,Solapur APMC,Onion,Red,1284.05,1591.78,1437.91,4919.6
2021-06-22,Maharashtra,Solapur,Solapur APMC,Onion,Local,1101.56,1340.83,1221.2,6647.0
2021-06-22,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1447.99,1905.81,1676.9,7254.4
2021-06-22,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1274.9,1715.55,1495.23,4590.7
2021-06-22,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1103.85,1491.87,1297.86,5760.3
2021-06-22,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1177.44,1679.32,1428.38,5360.7
2021-06-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1394.55,1991.18,1692.86,7407.7
2021-06-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1201.73,1727.74,1464.74,5083.8
2021-06-23,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1372.28,1759.63,1565.96,6042.0
2021-06-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1259.65,1617.45,1438.55,4791.6
2021-06-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1064.26,1491.99,1278.13,6703.6
2021-06-23,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1368.69,1834.29,1601.49,7603.8
2021-06-23,Maharashtra,Pune,Pune APMC,Onion,Red,1478.08,1736.19,1607.14,5066.8
2021-06-23,Maharashtra,Pune,Pune APMC,Onion,Local,1449.36,1733.07,1591.22,6019.4
2021-06-23,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1649.86,2029.41,1839.64,4827.9
2021-06-23,Maharashtra,Solapur,Solapur APMC,Onion,Red,1234.82,1593.65,1414.23,7540.6
2021-06-23,Maharashtra,Solapur,Solapur APMC,Onion,Local,1188.26,1448.17,1318.22,7681.8
2021-06-23,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1368.06,1662.02,1515.04,5311.0
2021-06-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1303.3,1667.02,1485.16,5286.7
2021-06-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1253.79,1471.96,1362.87,6314.2
2021-06-23,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1226.8,1735.03,1480.92,5210.1
2021-06-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1356.65,1840.2,1598.42,6643.2
2021-06-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1158.61,1450.67,1304.64,5082.1
2021-06-24,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1525.43,1962.19,1743.81,5698.9
2021-06-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1347.67,1632.83,1490.25,5706.1
2021-06-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1155.41,1483.76,1319.58,6977.4
2021-06-24,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1347.64,1815.85,1581.74,6453.8
2021-06-24,Maharashtra,Pune,Pune APMC,Onion,Red,1574.2,2061.93,1818.06,5338.9
2021-06-24,Maharashtra,Pune,Pune APMC,Onion,Local,1388.88,1675.81,1532.34,7357.9
2021-06-24,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1609.35,2127.18,1868.27,6593.6
2021-06-24,Maharashtra,Solapur,Solapur APMC,Onion,Red,1204.36,1664.62,1434.49,6539.7
2021-06-24,Maharashtra,Solapur,Solapur APMC,Onion,Local,1111.17,1535.43,1323.3,5517.1
2021-06-24,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1134.26,1440.13,1287.19,4521.5
2021-06-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1213.79,1546.59,1380.19,6612.8
2021-06-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1339.89,1594.31,1467.1,6305.3
2021-06-24,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1447.58,1758.76,1603.17,7393.2
2021-06-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1364.8,1830.01,1597.4,7337.4
2021-06-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1358.65,1922.73,1640.69,7402.1
2021-06-25,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1336.51,1717.73,1527.12,5161.7
2021-06-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1214.01,1510.09,1362.05,5140.8
2021-06-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1027.34,1436.62,1231.98,4429.0
2021-06-25,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1317.92,1658.58,1488.25,4399.2
2021-06-25,Maharashtra,Pune,Pune APMC,Onion,Red,1541.37,1910.73,1726.05,6931.1
2021-06-25,Maharashtra,Pune,Pune APMC,Onion,Local,1295.34,1670.03,1482.69,5863.4
2021-06-25,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1495.65,2096.89,1796.27,6911.0
2021-06-25,Maharashtra,Solapur,Solapur APMC,Onion,Red,1353.16,1886.91,1620.03,4212.9
2021-06-25,Maharashtra,Solapur,Solapur APMC,Onion,Local,1152.12,1467.19,1309.66,7428.4
2021-06-25,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1335.73,1745.41,1540.57,5424.4
2021-06-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1405.9,1833.7,1619.8,6526.2
2021-06-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1214.54,1698.45,1456.5,4732.8
2021-06-25,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1301.56,1673.95,1487.75,5640.2
2021-06-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1239.44,1656.54,1447.99,7321.8
2021-06-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1285.5,1642.12,1463.81,7441.9
2021-06-26,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1601.72,1888.02,1744.87,6343.9
2021-06-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1342.28,1666.31,1504.29,7267.5
2021-06-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1221.25,1643.6,1432.43,4972.1
2021-06-26,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1348.6,1594.27,1471.44,5644.6
2021-06-26,Maharashtra,Pune,Pune APMC,Onion,Red,1481.19,2045.61,1763.4,5815.8
2021-06-26,Maharashtra,Pune,Pune APMC,Onion,Local,1247.52,1655.89,1451.71,6343.1
2021-06-26,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1542.12,1913.78,1727.95,5128.1
2021-06-26,Maharashtra,Solapur,Solapur APMC,Onion,Red,1341.11,1754.78,1547.94,5787.5
2021-06-26,Maharashtra,Solapur,Solapur APMC,Onion,Local,1043.29,1416.9,1230.1,4944.3
2021-06-26,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1352.33,1651.83,1502.08,5657.2
2021-06-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1334.45,1688.59,1511.52,5786.7
2021-06-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1049.28,1373.21,1211.25,4907.8
2021-06-26,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1249.91,1477.85,1363.88,5962.4
2021-06-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1221.01,1603.5,1412.25,6180.4
2021-06-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1183.21,1461.5,1322.35,7082.7
2021-06-27,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1388.05,1975.76,1681.9,4665.7
2021-06-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1250.88,1486.3,1368.59,5344.7
2021-06-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1224.55,1479.75,1352.15,6721.6
2021-06-27,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1350.63,1588.48,1469.56,7073.4
2021-06-27,Maharashtra,Pune,Pune APMC,Onion,Red,1520.47,1849.44,1684.96,6350.1
2021-06-27,Maharashtra,Pune,Pune APMC,Onion,Local,1413.05,1767.94,1590.5,4490.2
2021-06-27,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1410.28,1731.69,1570.98,4852.4
2021-06-27,Maharashtra,Solapur,Solapur APMC,Onion,Red,1432.77,1773.89,1603.33,4222.0
2021-06-27,Maharashtra,Solapur,Solapur APMC,Onion,Local,1068.74,1393.49,1231.12,6348.5
2021-06-27,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1328.47,1715.4,1521.93,6232.6
2021-06-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1252.87,1776.28,1514.58,7145.9
2021-06-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1104.8,1367.52,1236.16,5985.5
2021-06-27,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1248.18,1704.01,1476.1,5981.2
2021-06-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1312.89,1815.27,1564.08,5215.7
2021-06-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1169.84,1571.16,1370.5,5706.8
2021-06-28,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1510.55,2122.04,1816.29,5954.3
2021-06-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1356.71,1696.62,1526.66,6878.3
2021-06-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1092.12,1528.68,1310.4,6773.5
2021-06-28,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1278.46,1628.39,1453.42,4948.0
2021-06-28,Maharashtra,Pune,Pune APMC,Onion,Red,1388.49,1688.87,1538.68,6841.3
2021-06-28,Maharashtra,Pune,Pune APMC,Onion,Local,1275.4,1575.31,1425.35,5805.5
2021-06-28,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1565.71,1989.13,1777.42,4465.3
2021-06-28,Maharashtra,Solapur,Solapur APMC,Onion,Red,1309.74,1565.6,1437.67,6294.7
2021-06-28,Maharashtra,Solapur,Solapur APMC,Onion,Local,1036.78,1328.09,1182.44,4372.0
2021-06-28,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1456.69,1898.4,1677.55,5986.7
2021-06-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1219.29,1505.81,1362.55,4800.5
2021-06-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1121.77,1600.26,1361.02,7239.9
2021-06-28,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1329.92,1628.71,1479.31,5940.6
2021-06-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1326.85,1563.77,1445.31,6583.5
2021-06-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1332.07,1616.42,1474.25,7058.9
2021-06-29,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1372.92,1892.82,1632.87,4634.3
2021-06-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1250.99,1545.99,1398.49,5121.7
2021-06-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1144.51,1503.66,1324.09,5652.4
2021-06-29,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1370.9,1656.39,1513.65,7251.6
2021-06-29,Maharashtra,Pune,Pune APMC,Onion,Red,1592.27,1989.43,1790.85,6538.7
2021-06-29,Maharashtra,Pune,Pune APMC,Onion,Local,1225.73,1590.69,1408.21,6801.5
2021-06-29,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1847.72,2207.75,2027.74,6572.1
2021-06-29,Maharashtra,Solapur,Solapur APMC,Onion,Red,1295.91,1661.88,1478.89,5624.2
2021-06-29,Maharashtra,Solapur,Solapur APMC,Onion,Local,1125.2,1357.85,1241.52,5993.9
2021-06-29,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1271.76,1743.17,1507.47,5103.8
2021-06-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1201.12,1553.99,1377.55,7732.0
2021-06-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1225.65,1564.63,1395.14,6929.1
2021-06-29,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1457.01,1724.41,1590.71,4619.0
2021-06-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1261.53,1758.56,1510.04,5419.0
2021-06-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1099.02,1473.18,1286.1,6719.4
2021-06-30,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1252.31,1652.29,1452.3,5404.7
2021-06-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1459.68,1742.74,1601.21,7734.8
2021-06-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1131.37,1515.21,1323.29,5357.2
2021-06-30,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1449.2,1841.24,1645.22,5117.6
2021-06-30,Maharashtra,Pune,Pune APMC,Onion,Red,1334.48,1813.03,1573.75,6011.0
2021-06-30,Maharashtra,Pune,Pune APMC,Onion,Local,1112.98,1583.06,1348.02,4328.8
2021-06-30,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1688.22,2389.7,2038.96,4354.9
2021-06-30,Maharashtra,Solapur,Solapur APMC,Onion,Red,1250.76,1649.05,1449.9,7236.3
2021-06-30,Maharashtra,Solapur,Solapur APMC,Onion,Local,1226.74,1445.62,1336.18,6802.3
2021-06-30,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1225.57,1739.44,1482.5,6532.7
2021-06-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1176.9,1665.89,1421.39,5863.3
2021-06-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1209.74,1428.44,1319.09,6649.6
2021-06-30,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1300.44,1594.02,1447.23,4409.8
2021-07-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1676.81,2211.13,1943.97,5331.8
2021-07-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1581.96,2212.17,1897.07,5312.7
2021-07-01,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1883.85,2217.16,2050.5,5550.0
2021-07-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1768.82,2368.33,2068.57,4521.7
2021-07-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1244.93,1761.09,1503.01,3877.0
2021-07-01,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1723.87,2182.29,1953.08,4116.5
2021-07-01,Maharashtra,Pune,Pune APMC,Onion,Red,1741.17,2301.07,2021.12,4797.9
2021-07-01,Maharashtra,Pune,Pune APMC,Onion,Local,1588.02,2197.68,1892.85,5533.6
2021-07-01,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1867.59,2539.63,2203.61,5558.6
2021-07-01,Maharashtra,Solapur,Solapur APMC,Onion,Red,1557.73,1931.99,1744.86,5957.1
2021-07-01,Maharashtra,Solapur,Solapur APMC,Onion,Local,1317.57,1888.39,1602.98,4949.7
2021-07-01,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1819.4,2168.37,1993.88,6289.7
2021-07-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1462.1,1847.72,1654.91,6197.9
2021-07-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1493.53,1982.51,1738.02,5346.0
2021-07-01,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1743.05,2328.55,2035.8,5351.8
2021-07-02,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1680.07,2288.11,1984.09,5793.6
2021-07-02,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1464.31,2052.47,1758.39,4120.4
2021-07-02,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1774.7,2311.68,2043.19,5949.3
2021-07-02,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1571.38,2017.79,1794.59,5179.3
2021-07-02,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1412.61,1878.35,1645.48,5945.9
2021-07-02,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1799.43,2180.5,1989.96,5249.3
2021-07-02,Maharashtra,Pune,Pune APMC,Onion,Red,1778.83,2140.79,1959.81,6399.0
2021-07-02,Maharashtra,Pune,Pune APMC,Onion,Local,1701.44,2162.71,1932.08,4155.6
2021-07-02,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1956.72,2598.8,2277.76,5396.0
2021-07-02,Maharashtra,Solapur,Solapur APMC,Onion,Red,1555.07,1858.16,1706.61,6141.2
2021-07-02,Maharashtra,Solapur,Solapur APMC,Onion,Local,1291.65,1664.87,1478.26,4640.4
2021-07-02,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1498.6,2096.7,1797.65,6247.6
2021-07-02,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1631.23,2244.13,1937.68,6252.3
2021-07-02,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1455.82,1795.87,1625.85,5197.5
2021-07-02,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1874.11,2202.4,2038.25,5161.3
2021-07-03,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1670.31,2099.8,1885.05,4439.5
2021-07-03,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1595.23,2118.58,1856.91,6020.8
2021-07-03,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1873.32,2319.71,2096.52,5026.2
2021-07-03,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1608.34,2113.29,1860.82,5449.6
2021-07-03,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1462.99,1936.12,1699.55,5672.4
2021-07-03,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1727.07,2075.56,1901.31,5255.7
2021-07-03,Maharashtra,Pune,Pune APMC,Onion,Red,1892.82,2348.78,2120.8,3715.1
2021-07-03,Maharashtra,Pune,Pune APMC,Onion,Local,1843.44,2312.55,2078.0,5625.2
2021-07-03,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1655.83,2214.63,1935.23,4469.7
2021-07-03,Maharashtra,Solapur,Solapur APMC,Onion,Red,1621.01,2165.27,1893.14,5127.3
2021-07-03,Maharashtra,Solapur,Solapur APMC,Onion,Local,1612.6,1897.4,1755.0,5553.8
2021-07-03,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1649.59,2286.43,1968.01,5229.5
2021-07-03,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1642.02,2028.19,1835.11,4084.9
2021-07-03,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1456.99,1815.7,1636.34,5012.6
2021-07-03,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1535.44,1863.57,1699.5,6392.1
2021-07-04,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1657.9,2254.51,1956.21,4777.5
2021-07-04,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1582.11,2110.12,1846.12,4492.9
2021-07-04,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1853.88,2407.0,2130.44,5205.2
2021-07-04,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1512.37,1881.13,1696.75,4571.5
2021-07-04,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1528.05,1831.7,1679.88,5900.9
2021-07-04,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1805.56,2136.23,1970.89,5441.9
2021-07-04,Maharashtra,Pune,Pune APMC,Onion,Red,1905.11,2466.92,2186.01,4388.5
2021-07-04,Maharashtra,Pune,Pune APMC,Onion,Local,1607.38,2095.25,1851.32,4616.2
2021-07-04,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1707.35,2455.39,2081.37,4746.2
2021-07-04,Maharashtra,Solapur,Solapur APMC,Onion,Red,1621.0,2041.55,1831.28,5594.7
2021-07-04,Maharashtra,Solapur,Solapur APMC,Onion,Local,1518.33,1953.83,1736.08,5622.6
2021-07-04,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1686.36,2022.96,1854.66,5999.8
2021-07-04,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1592.8,1925.36,1759.08,4420.5
2021-07-04,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1427.67,2044.32,1736.0,4243.2
2021-07-04,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1663.16,2115.56,1889.36,5180.7
2021-07-05,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1603.84,2285.73,1944.78,5018.0
2021-07-05,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1626.1,1924.64,1775.37,4416.7
2021-07-05,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1904.64,2512.2,2208.42,6311.2
2021-07-05,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1658.76,2035.63,1847.19,4077.3
2021-07-05,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1452.76,2057.38,1755.07,6019.3
2021-07-05,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1672.3,2174.01,1923.16,4861.8
2021-07-05,Maharashtra,Pune,Pune APMC,Onion,Red,2037.12,2516.83,2276.97,4983.1
2021-07-05,Maharashtra,Pune,Pune APMC,Onion,Local,1694.53,2166.71,1930.62,5019.2
2021-07-05,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,2008.31,2540.53,2274.42,5685.8
2021-07-05,Maharashtra,Solapur,Solapur APMC,Onion,Red,1600.71,2175.71,1888.21,4087.3
2021-07-05,Maharashtra,Solapur,Solapur APMC,Onion,Local,1510.73,1898.71,1704.72,4878.2
2021-07-05,Maharashtra,Solapur,Solapur APMC,Onion,Nashik Red,1807.47,2267.71,2037.59,3889.7
2021-07-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Red,1554.56,1978.15,1766.35,6398.6
2021-07-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Local,1509.75,1934.4,1722.08,3689.4
2021-07-05,Maharashtra,Ahilyanagar,Ahilyanagar APMC,Onion,Nashik Red,1558.42,2019.17,1788.8,5570.7
2021-07-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Red,1850.8,2303.14,2076.97,3734.8
2021-07-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Local,1453.59,2064.53,1759.06,4605.0
2021-07-06,Maharashtra,Nashik,Lasalgaon APMC,Onion,Nashik Red,1967.18,2465.56,2216.37,5612.4
2021-07-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Red,1751.57,2113.07,1932.32,4346.0
2021-07-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Local,1557.09,1911.84,1734.47,5616.1
2021-07-06,Maharashtra,Nashik,Pimpalgaon APMC,Onion,Nashik Red,1604.52,2282.08,1943.3,5050.9
2021-07-06,Maharashtra,Pune,Pune APMC,Onion,Red,1637.3,2052.76,1845.03,4895.5
2021-07-06,Maharashtra,Pune,Pune APMC,Onion,Local,1836.95,2436.42,2136.68,6416.8
2021-07-06,Maharashtra,Pune,Pune APMC,Onion,Nashik Red,1879.73,2521.14,2200.43,6145.7
2021-07-06,Maharashtra,Solapur,Solapur APMC,Onion,Red,1692.14,2150.56,1921.35,6344.5
2021-07-06,Maharashtra,Solapur,Solapur APMC,Onion,Local,1533.35,2078.7,1806.02,6311.2
